#
## fault_report.txt
## File generated by TOOL:	xfr(64)	20.09-s001 on Jan 08, 2024 at 00:42:00 WET
#

{ <list of fault nodes> } <fault_seed> <fault_type> <fault injection time> <finish time> <result> <id equiv> <test> <seed>
"testbench_bist.top_level.clock"    0    SA0    0fs    5us    <STOPPED,POTENTIALLY_DETECTED:5us>	<1 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_ru4"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<200 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_3"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<201 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_3"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<202 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_35"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<203 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_35"    0    SA1    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<204 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_stato[0]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<205 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_stato[0]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<206 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_0"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<207 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_0"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<208 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_50"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<209 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_n_50"    0    SA1    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<210 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_stato[1]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<211 NA>	"NA"	NA
"testbench_bist.top_level.circuito06_stato[1]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<212 NA>	"NA"	NA
"testbench_bist.top_level.scan_out"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<213 NA>	"NA"	NA
"testbench_bist.top_level.scan_out"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<214 NA>	"NA"	NA
"testbench_bist.top_level.controller_Q1"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<215 NA>	"NA"	NA
"testbench_bist.top_level.controller_Q1"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<216 NA>	"NA"	NA
"testbench_bist.top_level.n_249"    0    SA0    0fs    135475us    <STOPPED,DETECTED:135475us>	<217 NA>	"NA"	NA
"testbench_bist.top_level.n_249"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<219 218>	"NA"	NA
"testbench_bist.top_level.n_54"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<218 NA>	"NA"	NA
"testbench_bist.top_level.n_54"    0    SA1    0fs    135465us    <STOPPED,DETECTED:135465us>	<220 NA>	"NA"	NA
"testbench_bist.top_level.n_252"    0    SA0    0fs    5us    <STOPPED,DETECTED:5us>	<221 NA>	"NA"	NA
"testbench_bist.top_level.n_252"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<222 NA>	"NA"	NA
"testbench_bist.top_level.bist_end"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<223 NA>	"NA"	NA
"testbench_bist.top_level.bist_end"    0    SA1    0fs    5us    <STOPPED,DETECTED:5us>	<224 NA>	"NA"	NA
"testbench_bist.top_level.controller_n_203"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<225 NA>	"NA"	NA
"testbench_bist.top_level.controller_n_203"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<227 226>	"NA"	NA
"testbench_bist.top_level.n_174"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<226 NA>	"NA"	NA
"testbench_bist.top_level.n_174"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<228 NA>	"NA"	NA
"testbench_bist.top_level.vector[3]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<229 NA>	"NA"	NA
"testbench_bist.top_level.vector[3]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<230 NA>	"NA"	NA
"testbench_bist.top_level.n_247"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<231 NA>	"NA"	NA
"testbench_bist.top_level.n_247"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<232 NA>	"NA"	NA
"testbench_bist.top_level.vector[2]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<233 NA>	"NA"	NA
"testbench_bist.top_level.vector[2]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<234 NA>	"NA"	NA
"testbench_bist.top_level.n_246"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<235 NA>	"NA"	NA
"testbench_bist.top_level.n_246"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<236 NA>	"NA"	NA
"testbench_bist.top_level.vector[1]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<237 NA>	"NA"	NA
"testbench_bist.top_level.vector[1]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<238 NA>	"NA"	NA
"testbench_bist.top_level.n_245"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<239 NA>	"NA"	NA
"testbench_bist.top_level.n_245"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<240 NA>	"NA"	NA
"testbench_bist.top_level.vector[0]"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<241 NA>	"NA"	NA
"testbench_bist.top_level.vector[0]"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<242 NA>	"NA"	NA
"testbench_bist.top_level.n_244"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<243 NA>	"NA"	NA
"testbench_bist.top_level.n_244"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<244 NA>	"NA"	NA
"testbench_bist.top_level.bist_start"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<245 NA>	"NA"	NA
"testbench_bist.top_level.bist_start"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<246 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<247 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<248 NA>	"NA"	NA
"testbench_bist.top_level.controller_Q2"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<249 NA>	"NA"	NA
"testbench_bist.top_level.controller_Q2"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<250 218>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED0"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<251 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED0"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<252 NA>	"NA"	NA
"testbench_bist.top_level.n_209"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<253 NA>	"NA"	NA
"testbench_bist.top_level.n_209"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<254 NA>	"NA"	NA
"testbench_bist.top_level.n_222"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<255 NA>	"NA"	NA
"testbench_bist.top_level.n_222"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<257 256>	"NA"	NA
"testbench_bist.top_level.n_181"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<256 NA>	"NA"	NA
"testbench_bist.top_level.n_181"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<258 NA>	"NA"	NA
"testbench_bist.top_level.n_165"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<259 NA>	"NA"	NA
"testbench_bist.top_level.n_165"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<260 NA>	"NA"	NA
"testbench_bist.top_level.n_229"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<261 NA>	"NA"	NA
"testbench_bist.top_level.n_229"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<262 NA>	"NA"	NA
"testbench_bist.top_level.n_168"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<263 NA>	"NA"	NA
"testbench_bist.top_level.n_168"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<264 NA>	"NA"	NA
"testbench_bist.top_level.n_231"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<265 NA>	"NA"	NA
"testbench_bist.top_level.n_231"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<266 NA>	"NA"	NA
"testbench_bist.top_level.n_227"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<267 NA>	"NA"	NA
"testbench_bist.top_level.n_227"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<269 268>	"NA"	NA
"testbench_bist.top_level.n_225"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<270 NA>	"NA"	NA
"testbench_bist.top_level.n_225"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<268 NA>	"NA"	NA
"testbench_bist.top_level.n_167"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<271 NA>	"NA"	NA
"testbench_bist.top_level.n_167"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<272 NA>	"NA"	NA
"testbench_bist.top_level.n_172"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<273 NA>	"NA"	NA
"testbench_bist.top_level.n_172"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<274 NA>	"NA"	NA
"testbench_bist.top_level.n_169"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<275 NA>	"NA"	NA
"testbench_bist.top_level.n_169"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<276 NA>	"NA"	NA
"testbench_bist.top_level.n_175"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<277 NA>	"NA"	NA
"testbench_bist.top_level.n_175"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<278 NA>	"NA"	NA
"testbench_bist.top_level.n_232"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<279 NA>	"NA"	NA
"testbench_bist.top_level.n_232"    NA    SA1    NA    NA    <NOT_RUN,POTENTIALLY_DETECTED:NA>	<281 280>	"NA"	NA
"testbench_bist.top_level.n_203"    0    SA0    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<280 NA>	"NA"	NA
"testbench_bist.top_level.n_203"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<283 282>	"NA"	NA
"testbench_bist.top_level.n_178"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<282 NA>	"NA"	NA
"testbench_bist.top_level.n_178"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<284 NA>	"NA"	NA
"testbench_bist.top_level.n_205"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<285 NA>	"NA"	NA
"testbench_bist.top_level.n_205"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<286 NA>	"NA"	NA
"testbench_bist.top_level.n_230"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<287 NA>	"NA"	NA
"testbench_bist.top_level.n_230"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<289 288>	"NA"	NA
"testbench_bist.top_level.n_224"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<288 NA>	"NA"	NA
"testbench_bist.top_level.n_224"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<290 NA>	"NA"	NA
"testbench_bist.top_level.n_226"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<291 NA>	"NA"	NA
"testbench_bist.top_level.n_226"    NA    SA0    NA    NA    <NOT_RUN,POTENTIALLY_DETECTED:NA>	<292 280>	"NA"	NA
"testbench_bist.top_level.n_221"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<293 NA>	"NA"	NA
"testbench_bist.top_level.n_221"    NA    SA0    NA    NA    <NOT_RUN,POTENTIALLY_DETECTED:NA>	<294 280>	"NA"	NA
"testbench_bist.top_level.n_210"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<295 NA>	"NA"	NA
"testbench_bist.top_level.n_210"    NA    SA0    NA    NA    <NOT_RUN,POTENTIALLY_DETECTED:NA>	<296 280>	"NA"	NA
"testbench_bist.top_level.n_223"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<297 NA>	"NA"	NA
"testbench_bist.top_level.n_223"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<298 NA>	"NA"	NA
"testbench_bist.top_level.n_217"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<299 NA>	"NA"	NA
"testbench_bist.top_level.n_217"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<300 NA>	"NA"	NA
"testbench_bist.top_level.n_208"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<301 NA>	"NA"	NA
"testbench_bist.top_level.n_208"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<302 NA>	"NA"	NA
"testbench_bist.top_level.n_196"    0    SA0    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<303 NA>	"NA"	NA
"testbench_bist.top_level.n_196"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<304 NA>	"NA"	NA
"testbench_bist.top_level.n_215"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<305 NA>	"NA"	NA
"testbench_bist.top_level.n_215"    0    SA1    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<306 NA>	"NA"	NA
"testbench_bist.top_level.n_180"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<307 NA>	"NA"	NA
"testbench_bist.top_level.n_180"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<309 308>	"NA"	NA
"testbench_bist.top_level.n_176"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<308 NA>	"NA"	NA
"testbench_bist.top_level.n_176"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<310 NA>	"NA"	NA
"testbench_bist.top_level.n_216"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<311 NA>	"NA"	NA
"testbench_bist.top_level.n_216"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<312 NA>	"NA"	NA
"testbench_bist.top_level.n_207"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<313 NA>	"NA"	NA
"testbench_bist.top_level.n_207"    0    SA1    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<314 NA>	"NA"	NA
"testbench_bist.top_level.n_177"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<315 NA>	"NA"	NA
"testbench_bist.top_level.n_177"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<316 NA>	"NA"	NA
"testbench_bist.top_level.n_206"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<317 NA>	"NA"	NA
"testbench_bist.top_level.n_206"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<318 NA>	"NA"	NA
"testbench_bist.top_level.n_191"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<319 NA>	"NA"	NA
"testbench_bist.top_level.n_191"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<320 NA>	"NA"	NA
"testbench_bist.top_level.n_192"    0    SA1    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<321 NA>	"NA"	NA
"testbench_bist.top_level.n_192"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<323 322>	"NA"	NA
"testbench_bist.top_level.n_190"    0    SA0    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<324 NA>	"NA"	NA
"testbench_bist.top_level.n_190"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<322 NA>	"NA"	NA
"testbench_bist.top_level.n_170"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<325 NA>	"NA"	NA
"testbench_bist.top_level.n_170"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<326 NA>	"NA"	NA
"testbench_bist.top_level.n_193"    0    SA0    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<327 NA>	"NA"	NA
"testbench_bist.top_level.n_193"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<328 NA>	"NA"	NA
"testbench_bist.top_level.n_187"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<329 NA>	"NA"	NA
"testbench_bist.top_level.n_187"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<330 NA>	"NA"	NA
"testbench_bist.top_level.n_179"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<331 NA>	"NA"	NA
"testbench_bist.top_level.n_179"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<333 332>	"NA"	NA
"testbench_bist.top_level.n_173"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<332 NA>	"NA"	NA
"testbench_bist.top_level.n_173"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<334 NA>	"NA"	NA
"testbench_bist.top_level.n_195"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<335 NA>	"NA"	NA
"testbench_bist.top_level.n_195"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<336 NA>	"NA"	NA
"testbench_bist.top_level.n_171"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<337 NA>	"NA"	NA
"testbench_bist.top_level.n_171"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<338 NA>	"NA"	NA
"testbench_bist.top_level.n_186"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<339 NA>	"NA"	NA
"testbench_bist.top_level.n_186"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<340 NA>	"NA"	NA
"testbench_bist.top_level.n_182"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<341 NA>	"NA"	NA
"testbench_bist.top_level.n_182"    0    SA1    0fs    5us    <STOPPED,POTENTIALLY_DETECTED:5us>	<342 NA>	"NA"	NA
"testbench_bist.top_level.n_189"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<343 NA>	"NA"	NA
"testbench_bist.top_level.n_189"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<344 NA>	"NA"	NA
"testbench_bist.top_level.n_194"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<345 NA>	"NA"	NA
"testbench_bist.top_level.n_194"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<346 NA>	"NA"	NA
"testbench_bist.top_level.reset_internal"    0    SA0    0fs    5us    <STOPPED,POTENTIALLY_DETECTED:5us>	<347 NA>	"NA"	NA
"testbench_bist.top_level.reset_internal"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<348 NA>	"NA"	NA
"testbench_bist.top_level.n_188"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<349 NA>	"NA"	NA
"testbench_bist.top_level.n_188"    NA    SA0    NA    NA    <NOT_RUN,UNDETECTED>	<351 350>	"NA"	NA
"testbench_bist.top_level.n_183"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<352 NA>	"NA"	NA
"testbench_bist.top_level.n_183"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<350 NA>	"NA"	NA
"testbench_bist.top_level.pi[2]"    0    SA0    0fs    136400us    <ON_TIME,UNDETECTED>	<353 NA>	"NA"	NA
"testbench_bist.top_level.pi[2]"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<354 NA>	"NA"	NA
"testbench_bist.top_level.n_185"    0    SA0    0fs    135695us    <STOPPED,DETECTED:135695us>	<355 NA>	"NA"	NA
"testbench_bist.top_level.n_185"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<356 NA>	"NA"	NA
"testbench_bist.top_level.pi[0]"    0    SA0    0fs    136400us    <ON_TIME,UNDETECTED>	<357 NA>	"NA"	NA
"testbench_bist.top_level.pi[0]"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<358 NA>	"NA"	NA
"testbench_bist.top_level.pi[3]"    0    SA0    0fs    136400us    <ON_TIME,UNDETECTED>	<359 NA>	"NA"	NA
"testbench_bist.top_level.pi[3]"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<360 NA>	"NA"	NA
"testbench_bist.top_level.pi[1]"    0    SA0    0fs    136400us    <ON_TIME,UNDETECTED>	<361 NA>	"NA"	NA
"testbench_bist.top_level.pi[1]"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<362 NA>	"NA"	NA
"testbench_bist.top_level.bist_running"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<363 NA>	"NA"	NA
"testbench_bist.top_level.bist_running"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<364 NA>	"NA"	NA
"testbench_bist.top_level.n_184"    0    SA0    0fs    135695us    <STOPPED,POTENTIALLY_DETECTED:135695us>	<365 NA>	"NA"	NA
"testbench_bist.top_level.n_184"    0    SA1    0fs    135695us    <STOPPED,DETECTED:135695us>	<366 NA>	"NA"	NA
"testbench_bist.top_level.n_251"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<367 NA>	"NA"	NA
"testbench_bist.top_level.n_251"    NA    SA1    NA    NA    <NOT_RUN,DETECTED:NA>	<369 368>	"NA"	NA
"testbench_bist.top_level.n_166"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<368 NA>	"NA"	NA
"testbench_bist.top_level.n_166"    0    SA1    0fs    136400us    <ON_TIME,UNDETECTED>	<370 NA>	"NA"	NA
"testbench_bist.top_level.controller_state[0]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<371 NA>	"NA"	NA
"testbench_bist.top_level.controller_state[0]"    0    SA1    0fs    205us    <STOPPED,POTENTIALLY_DETECTED:205us>	<372 NA>	"NA"	NA
"testbench_bist.top_level.controller_state[1]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<373 NA>	"NA"	NA
"testbench_bist.top_level.controller_state[1]"    0    SA1    0fs    205us    <STOPPED,DETECTED:205us>	<374 NA>	"NA"	NA
"testbench_bist.top_level.reset"    0    SA0    0fs    5us    <STOPPED,POTENTIALLY_DETECTED:5us>	<375 NA>	"NA"	NA
"testbench_bist.top_level.reset"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<376 NA>	"NA"	NA
"testbench_bist.top_level.new_seq"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<377 NA>	"NA"	NA
"testbench_bist.top_level.new_seq"    0    SA1    0fs    135465us    <STOPPED,DETECTED:135465us>	<378 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED1"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<379 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED1"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<380 NA>	"NA"	NA
"testbench_bist.top_level.n_93"    0    SA1    0fs    70555us    <STOPPED,DETECTED:70555us>	<381 NA>	"NA"	NA
"testbench_bist.top_level.n_93"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<383 382>	"NA"	NA
"testbench_bist.top_level.n_19"    0    SA0    0fs    75565us    <STOPPED,DETECTED:75565us>	<384 NA>	"NA"	NA
"testbench_bist.top_level.n_19"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<382 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[0]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<385 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[0]"    0    SA1    0fs    70555us    <STOPPED,DETECTED:70555us>	<386 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED2"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<387 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED2"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<388 NA>	"NA"	NA
"testbench_bist.top_level.n_122"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<389 NA>	"NA"	NA
"testbench_bist.top_level.n_122"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<391 390>	"NA"	NA
"testbench_bist.top_level.n_109"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<392 NA>	"NA"	NA
"testbench_bist.top_level.n_109"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<390 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[1]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<393 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[1]"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<394 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED3"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<395 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED3"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<396 NA>	"NA"	NA
"testbench_bist.top_level.n_135"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<397 NA>	"NA"	NA
"testbench_bist.top_level.n_135"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<399 398>	"NA"	NA
"testbench_bist.top_level.n_132"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<400 NA>	"NA"	NA
"testbench_bist.top_level.n_132"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<398 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[2]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<401 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[2]"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<402 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED4"    NA    SA0    NA    NA    <NA,UNTESTABLE>	<403 NA>	"NA"	NA
"testbench_bist.top_level.UNCONNECTED4"    NA    SA1    NA    NA    <NA,UNTESTABLE>	<404 NA>	"NA"	NA
"testbench_bist.top_level.n_146"    0    SA1    0fs    55525us    <STOPPED,DETECTED:55525us>	<405 NA>	"NA"	NA
"testbench_bist.top_level.n_146"    NA    SA0    NA    NA    <NOT_RUN,DETECTED:NA>	<407 406>	"NA"	NA
"testbench_bist.top_level.n_144"    0    SA0    0fs    55525us    <STOPPED,DETECTED:55525us>	<408 NA>	"NA"	NA
"testbench_bist.top_level.n_144"    0    SA1    0fs    135685us    <STOPPED,DETECTED:135685us>	<406 NA>	"NA"	NA
"testbench_bist.top_level.controller_per_count[3]"    0    SA0    0fs    135685us    <STOPPED,DETECTED:135685us>	<409 NA>	"NA"	NA
